,Html Form,Attachments,Flash content,Html iFrame,HTML content,URLs,External Resources,Javascript,Css,IPs in URLs,@ in URLs,Encoding,label
33,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
34,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
35,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
36,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
37,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
38,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
39,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
40,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
41,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
42,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
43,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
44,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
45,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
46,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
47,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
48,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
49,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
50,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
51,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
52,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
53,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
54,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
55,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
56,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
57,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
58,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
59,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
60,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
61,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
62,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
63,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
64,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
65,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
66,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
67,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
68,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
69,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
70,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
71,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
72,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
73,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
74,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
75,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
76,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
77,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
78,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
79,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
80,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
81,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
82,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
83,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
84,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
85,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
86,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
87,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
88,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
89,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
90,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
91,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
92,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
93,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
94,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
95,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
96,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
97,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
98,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
99,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
100,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
101,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
102,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
103,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
104,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
105,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
106,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
107,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
108,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
109,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
110,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
111,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
112,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
113,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
114,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
115,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
116,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
117,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
118,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
119,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
120,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
121,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
122,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
123,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
124,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
125,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
126,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
127,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
128,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
129,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
130,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
131,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
132,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
133,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
134,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
135,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
136,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
137,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
138,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
139,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
140,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
141,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
142,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
143,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
144,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
145,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
146,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
147,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
148,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
149,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
150,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
151,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
152,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
153,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
154,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
155,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
156,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
157,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
158,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
159,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
160,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
161,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
162,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
163,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
164,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
165,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
166,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
167,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
168,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
169,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
170,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
171,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
172,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
173,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
174,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
175,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
176,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
177,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
178,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
179,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
180,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
181,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
182,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
183,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
184,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
185,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
186,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
187,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
188,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
189,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
190,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
191,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
192,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
193,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
194,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
195,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
196,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
197,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
198,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
199,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
200,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
201,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
202,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
203,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
204,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
205,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
206,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
207,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
208,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
209,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
210,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
211,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
212,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
213,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
214,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
215,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
216,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
217,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
218,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
219,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
220,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
221,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
222,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
223,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
224,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
225,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
226,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
227,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
228,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
229,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
230,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
231,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
232,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
233,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
234,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
235,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
236,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
237,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
238,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
239,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
240,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
241,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
242,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
243,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
244,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
245,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
246,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
247,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
248,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
249,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
250,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
251,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
252,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
253,False,0,False,False,True,0,0,0,0,False,False,quoted-printable,ham
254,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
255,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
256,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
257,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
258,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
259,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
260,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
261,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
262,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
263,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
264,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
265,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
266,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
267,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
268,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
269,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
270,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
271,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
272,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
273,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
274,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
275,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
276,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
277,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
278,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
279,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
280,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
281,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
282,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
283,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
284,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
285,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
286,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
287,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
288,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
289,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
290,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
291,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
292,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
293,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
294,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
295,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
296,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
297,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
298,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
299,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
300,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
301,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
302,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
303,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
304,False,0,False,False,True,1,0,0,0,True,False,quoted-printable,ham
305,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
306,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
307,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
308,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
309,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
310,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
311,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
312,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
313,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
314,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
315,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
316,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
317,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
318,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
319,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
320,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
321,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
322,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
323,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
324,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
325,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
326,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
327,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
328,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
329,False,0,False,False,True,0,0,0,0,False,False,quoted-printable,ham
330,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
331,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
332,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
333,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
334,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
335,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
336,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
337,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
338,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
339,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
340,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
341,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
342,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
343,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
344,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
345,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
346,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
347,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
348,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
349,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
350,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
351,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
352,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
353,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
354,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
355,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
356,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
357,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
358,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
359,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
360,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
361,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
362,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
363,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
364,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
365,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
366,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
367,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
368,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
369,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
370,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
371,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
372,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
373,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
374,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
375,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
376,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
377,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
378,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
379,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
380,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
381,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
382,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
383,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
384,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
385,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
386,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
387,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
388,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
389,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
390,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
391,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
392,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
393,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
394,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
395,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
396,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
397,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
398,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
399,False,0,False,False,True,1,0,0,0,False,False,7bit,ham
400,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
401,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
402,False,0,False,False,True,1,0,0,0,False,False,7bit,ham
403,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
404,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
405,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
406,False,0,False,False,True,1,0,0,0,False,False,7bit,ham
407,False,0,False,False,True,1,0,0,0,False,False,7bit,ham
408,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
409,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
410,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
411,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
412,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
413,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
414,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
415,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
416,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
417,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
418,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
419,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
420,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
421,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
422,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
423,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
424,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
425,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
426,False,0,False,False,True,3,0,0,0,False,False,quoted-printable,ham
427,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
428,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
429,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
430,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
431,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
432,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
433,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
434,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
435,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
436,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
437,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
438,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
439,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
440,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
441,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
442,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
443,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
444,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
445,False,0,False,False,True,0,0,0,0,False,False,7bit,ham
